,neighborhood,hhid,mid,si2b_08,si2b_09a,si2b_09b,h_docu,type,area,weight,illness,illness_days,econ_active,self_emp,wage_emp,nelf_housework,nelf_illness,nelf_other,empindus_rickvan,empindus_rmg,empindus_business,empindus_service,empindus_labor,empindus_maid,empindus_other,payment_freq_perday,payment_freq_perweek,payment_freq_permonth,payment_freq_other,empterm_1,empterm_2,empterm_3,empterm_4,empterm_5,wage_pm,tot_inc,lntot_inc,emp_loc_home,emp_loc_neighborhood,emp_loc_other,emp_transport_walk,emp_transport_rick,emp_transport_bus,emp_transport_other,travel_cost,travel_time,njob,emp_duration,first_job,tvet,CESD_score,depression,age_marriage,childcare,hour_childare,taka_childare,edu_mother,edu_father,duration_community_1,duration_community_2,duration_community_3,duration_community_4,duration_community_5,duration_community_5y,moved,move_reason_work,move_reason_marriage,move_reason_wfamily,move_reason_ffamily,move_reason_other,bornhere,movedhakz,mig_orig,knack1,lnknack1,knack2,lnknack2,knack3,lnknack3,knack4,lnknack4,knack5,lnknack5,knack6,lnknack6,knack7,lnknack7,knack8,lnknack8,knack9,lnknack9,knack10,lnknack10,knack11,lnknack11,knack12,lnknack12,knack13,lnknack13,knack14,lnknack14,knack15,lnknack15,knack16,lnknack16,knack17,lnknack17,att_decjob,veil_n,veil_o,safety1,safety2,safety3,harass_freq_n,harass_freq_o,freq_goc,h_owner,h_rsell,h_rbquet,h_rcoll,h_rrent,h_rimpv,ccduration1,lnccduration1,duration1,duration2,duration3,duration4,duration5,duration6,lnduration1,lnduration2,lnduration3,lnduration4,lnduration5,lnduration6,location1,location2,location3,lnlocation1,lnlocation2,lnlocation3,fin_source_any,fin_source1,fin_source2,fin_source3,fin_source4,fin_spend_any,fin_spend1,fin_spend2,fin_spend3,fin_spend4,sex,reltohhh_hhh,reltohhh_spouse,reltohhh_child,reltohhh_other,age,marital_member_1,marital_member_2,marital_member_3,marital_member_4,marital_member_5,first_grade,second_grade,third_grade,fourth_grade,fifth_grade,sixth_grade,seventh_grade,eighth_grade,ninth_grade,tenth_grade,zero_grade,twelfth_grade,other_grade,comp_year_edu,nrooms,sep_kitchen,roof_mat1,roof_mat2,roof_mat3,av_space,toilet_improved,toilet_shared,water_improved,electricity,dwelling_own,dwelling_rented,dwelling_free,contract_dwelling,rent,foodexp_pc,lnfoodexp_pc,foodexp_pc1,foodexp_pc2,foodexp_pc3,foodexp_pc4,foodexp_pc5,spros,hhsize,hh_lit_1,hh_lit_2,hh_lit_3,hh_lit_4,male_hhh,marital_hh_1,marital_hh_2,marital_hh_3,marital_hh_4,marital_hh_5,adults,male,earning_member,service1,service2,service3,service4,service5,service6,service7,service8
23,1,14,2,,,,,Non-slum,Dhaka City Corporation,2493.351,0,0,No,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,16,,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,From elsewhere,35,3.5553482,94,4.543295,89,4.4886365,8,2.0794415,99,4.59512,0,,0,,99,4.59512,3,1.0986123,0,,3,1.0986123,0,,42,3.7376697,44,3.7841897,2,0.6931472,88,4.477337,35,3.5553482,0,2,2,1,1,1,0,0,1,0,,,,,,0,-1.3862944,10.25,1.25,4.5,8,0,0,2.3513753,0.4054651,1.5581446,2.1102133,-1.3862944,-1.3862944,24,0,0,3.1884167,-1.3862944,-1.3862944,0,0,0,0,0,0,0,0,0,0,Female,0,1,0,0,48,0,1,0,0,0,,,,,,,,,,,,,,0,1,1,0,0,1,108,1,1,1,1,0,1,0,1,4000,85.63,4.4500356,1,0,0,0,0,0,4,0,1,0,0,1,0,1,0,0,0,1,0.5,0.5,0,1,0,1,1,1,1,0
24,1,15,1,0,,,,Non-slum,Dhaka City Corporation,2493.351,0,0,Yes,0,1,,,,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,8500,8500,9.047821,1,0,0,1,0,0,0,,,1,144,0,1,12,1,18,,8,0,0,0,0,0,0,0,1,1,,,,,,,0,0,From elsewhere,29,3.3672957,13,2.5649493,100,4.6051702,39,3.6635616,100,4.6051702,19,2.944439,0,,96,4.564348,5,1.609438,0,,7,1.9459101,0,,72,4.276666,99,4.59512,1,0,98,4.5849676,41,3.713572,,,,1,1,1,,,1,0,,,,,,0.5,-0.2876821,11.5,4.25,8.25,0,0,0,2.4638534,1.5040774,2.1400661,-1.3862944,-1.3862944,-1.3862944,12.5,11.5,0,2.5455313,2.4638534,-1.3862944,1,1,0,0,0,1,1,0,0,0,Male,1,0,0,0,35,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,2,1,0,1,0,214.83359,1,1,1,1,0,1,0,1,4000,776.4133,6.654685,0,0,0,1,0,1,6,0,0,0,1,1,0,1,0,0,0,0.6666667,0.5,0.16666667,1,1,0,1,1,1,0,1
25,1,15,2,,,,,Non-slum,Dhaka City Corporation,2493.351,1,4,No,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,6,0,17,,5,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,From elsewhere,31,3.4339871,95,4.553877,94,4.543295,26,3.2580965,99,4.59512,2,0.6931472,0,,94,4.543295,0,,0,,8,2.0794415,3,1.0986123,14,2.6390574,29,3.3672957,1,0,93,4.5325994,23,3.1354942,0,3,3,1,1,1,0,0,1,0,,,,,,5,1.658228,13.75,2.75,0.5,5.25,1.75,0,2.6390574,1.0986123,-0.2876821,1.704748,0.6931472,-1.3862944,20,4,0,3.0081549,1.446919,-1.3862944,1,1,0,0,0,1,1,0,0,0,Female,0,1,0,0,30,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2,1,0,1,0,214.83359,1,1,1,1,0,1,0,1,4000,776.4133,6.654685,0,0,0,1,0,1,6,0,0,0,1,1,0,1,0,0,0,0.6666667,0.5,0.16666667,1,1,0,1,1,1,0,1
26,1,16,1,1000,,,,Non-slum,Dhaka City Corporation,2493.351,0,0,Yes,0,1,,,,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,15000,15083.333,9.6213455,1,0,0,0,0,0,1,,,1,12,0,1,13,1,22,,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,From elsewhere,5,1.609438,6,1.7917595,100,4.6051702,35,3.5553482,66,4.189655,22,3.0910425,2,0.6931472,8,2.0794415,65,4.1743875,3,1.0986123,1,0,11,2.3978953,45,3.8066626,51,3.9318256,0,,59,4.0775375,26,3.2580965,,,,1,1,1,,,1,0,,,,,,0,-1.3862944,11.75,0,12.25,0,0,0,2.4849067,-1.3862944,2.5257287,-1.3862944,-1.3862944,-1.3862944,10.75,13.25,0,2.3978953,2.6026897,-1.3862944,,,,,,,,,,,Male,1,0,0,0,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,1,1,0,1,0,96,1,1,1,1,0,1,0,1,3600,494.31332,6.2031693,0,1,0,0,0,0,3,0,0,0,1,1,0,1,0,0,0,0.6666667,0.33333334,0.6666667,0,0,0,1,1,1,0,0
27,1,16,2,,3000,0,,Non-slum,Dhaka City Corporation,2493.351,0,0,Yes,1,0,,,,0,0,0,0,0,0,1,,,,,0,0,0,1,0,,3000,8.006368,1,0,0,0,0,0,1,,,1,12,1,0,0,0,20,2,8,0,5,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,From elsewhere,2,0.6931472,94,4.543295,61,4.1108737,5,1.609438,84,4.4308167,0,,0,,84,4.4308167,0,,1,0,0,,0,,16,2.7725887,17,2.8332133,6,1.7917595,13,2.5649493,4,1.3862944,0,2,2,1,1,1,0,0,4,0,,,,,,2,0.8109302,11.75,1.5,4,4.25,2.5,0,2.4849067,0.5596158,1.446919,1.5040774,1.011601,-1.3862944,22,2,0,3.102342,0.8109302,-1.3862944,,,,,,,,,,,Female,0,1,0,0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,1,0,1,0,96,1,1,1,1,0,1,0,1,3600,494.31332,6.2031693,0,1,0,0,0,0,3,0,0,0,1,1,0,1,0,0,0,0.6666667,0.33333334,0.6666667,0,0,0,1,1,1,0,0
28,1,18,1,17000,,,,Non-slum,Dhaka City Corporation,2493.351,0,0,Yes,0,1,,,,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,17000,18416.666,9.821012,0,0,1,0,0,0,1,,35,1,48,0,0,6,0,18,,24,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,From elsewhere,4,1.3862944,8,2.0794415,92,4.5217886,81,4.394449,100,4.6051702,10,2.3025851,5,1.609438,86,4.454347,70,4.248495,32,3.465736,42,3.7376697,47,3.8501475,86,4.454347,97,4.574711,82,4.406719,51,3.9318256,2,0.6931472,,,,1,1,1,,,1,0,,,,,,1.5,0.5596158,10.5,0,13.5,0,0,0,2.3749058,-1.3862944,2.621039,-1.3862944,-1.3862944,-1.3862944,9.75,0,14.25,2.3025851,-1.3862944,2.6741486,,,,,,,,,,,Male,1,0,0,0,33,0,1,0,0,0,,,,,,,,,,,,,,0,1,1,0,1,0,156,1,1,1,1,0,1,0,1,3500,280.93,5.6381054,1,0,0,0,0,0,4,0,1,0,0,1,0,1,0,0,0,0.5,0.5,0.25,1,0,0,1,1,0,1,1
29,1,18,2,,,,,Non-slum,Dhaka City Corporation,2493.351,0,0,No,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,13,1,17,2,180,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,From elsewhere,1,0,21,3.0445225,6,1.7917595,0,,15,2.7080503,0,,0,,53,3.9702919,6,1.7917595,2,0.6931472,0,,0,,21,3.0445225,13,2.5649493,3,1.0986123,19,2.944439,14,2.6390574,0,2,2,1,1,1,0,0,1,0,,,,,,9.25,2.2512918,9.75,3.25,0,7.75,3.25,0,2.3025851,1.2527629,-1.3862944,2.0794415,1.2527629,-1.3862944,24,0,0,3.1884167,-1.3862944,-1.3862944,,,,,,,,,,,Female,0,1,0,0,28,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,1,0,1,0,156,1,1,1,1,0,1,0,1,3500,280.93,5.6381054,1,0,0,0,0,0,4,0,1,0,0,1,0,1,0,0,0,0.5,0.5,0.25,1,0,0,1,1,0,1,1
30,1,20,1,0,,,,Non-slum,Dhaka City Corporation,2493.351,0,0,Yes,0,1,,,,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,18000,18000,9.798127,0,0,1,1,0,0,0,,10,1,12,0,0,3,0,17,,24,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,From elsewhere,24,3.1780539,12,2.4849067,88,4.477337,94,4.543295,8,2.0794415,74,4.304065,24,3.1780539,88,4.477337,55,4.0073333,75,4.317488,94,4.543295,57,4.0430512,92,4.5217886,99,4.59512,82,4.406719,44,3.7841897,28,3.3322046,,,,1,1,1,,,1,0,,,,,,0,-1.3862944,9.5,0,14.5,0,0,0,2.2772672,-1.3862944,2.6912432,-1.3862944,-1.3862944,-1.3862944,8.75,0,15.25,2.1972246,-1.3862944,2.74084,,,,,,,,,,,Male,1,0,0,0,36,0,1,0,0,0,,,,,,,,,,,,,,0,1,1,0,0,1,126,1,1,1,1,0,1,0,1,3200,207.15,5.333443,1,0,0,0,0,0,6,0,1,0,0,1,0,1,0,0,0,0.33333334,0.33333334,0.5,1,1,0,1,1,0,0,0
31,1,20,2,1000,,,,Non-slum,Dhaka City Corporation,2493.351,1,4,Yes,0,1,,,,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2200,2283.3333,7.733392,0,1,0,1,0,0,0,,10,1,24,1,0,12,1,16,1,18,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,From elsewhere,0,,73,4.2904596,53,3.9702919,47,3.8501475,83,4.4188404,0,,1,0,72,4.276666,77,4.3438053,1,0,3,1.0986123,0,,61,4.1108737,18,2.8903718,12,2.4849067,17,2.8332133,3,1.0986123,0,2,2,2,2,2,0,0,1,0,,,,,,2,0.8109302,12.5,4.25,3.25,3.5,0.5,0,2.5455313,1.5040774,1.2527629,1.3217559,-0.2876821,-1.3862944,24,0,0,3.1884167,-1.3862944,-1.3862944,0,0,0,0,0,0,0,0,0,0,Female,0,1,0,0,28,0,1,0,0,0,,,,,,,,,,,,,,0,1,1,0,0,1,126,1,1,1,1,0,1,0,1,3200,207.15,5.333443,1,0,0,0,0,0,6,0,1,0,0,1,0,1,0,0,0,0.33333334,0.33333334,0.5,1,1,0,1,1,0,0,0
32,1,21,1,1000,,,,Non-slum,Dhaka City Corporation,620.5674,1,3,Yes,0,1,,,,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2500,2583.3333,7.856836,0,1,0,1,0,0,0,,10,1,10,1,0,19,1,13,,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,From elsewhere,59,4.0775375,98,4.5849676,54,3.988984,20,2.9957323,99,4.59512,0,,0,,100,4.6051702,21,3.0445225,2,0.6931472,40,3.6888795,32,3.465736,93,4.5325994,86,4.454347,48,3.871201,98,4.5849676,47,3.8501475,0,2,2,1,1,1,0,0,1,0,,,,,,0,-1.3862944,11,1.75,8,3.25,0,0,2.4203682,0.6931472,2.1102133,1.2527629,-1.3862944,-1.3862944,15.25,8.75,0,2.74084,2.1972246,-1.3862944,,,,,,,,,,,Female,1,0,0,0,40,0,0,0,1,0,,,,,,,,,,,,,,0,1,1,0,1,0,72,1,1,1,1,0,1,0,1,2700,463.21,6.1381807,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0.5,0,1,0,0,1,0,1,0,1,1
33,1,22,1,,2500,0,,Non-slum,Dhaka City Corporation,620.5674,1,5,Yes,1,0,,,,0,0,1,0,0,0,0,,,,,0,0,0,1,0,,2500,7.824046,1,0,0,0,0,0,1,,,1,180,1,0,6,0,13,,0,0,0,10,0,0,0,1,0,1,0,1,0,0,0,0,0,0,From elsewhere,36,3.583519,97,4.574711,48,3.871201,1,0,99,4.59512,3,1.0986123,0,,84,4.4308167,3,1.0986123,0,,1,0,0,,50,3.912023,22,3.0910425,18,2.8903718,78,4.356709,30,3.4011974,0,3,3,1,1,1,0,0,1,0,,,,,,0.5,-0.2876821,13.25,2.25,5.25,3.25,0,0,2.6026897,0.91629076,1.704748,1.2527629,-1.3862944,-1.3862944,21,3,0,3.056357,1.178655,-1.3862944,,,,,,,,,,,Female,1,0,0,0,35,0,1,0,0,0,,,,,,,,,,,,,,0,1,1,0,1,0,96,1,1,1,1,0,1,0,1,3500,174.6,5.1624975,1,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0.5,0.75,0.25,1,1,1,0,1,1,0,0
34,1,25,1,,,,,Non-slum,Dhaka City Corporation,620.5674,1,15,No,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,14,1,16,1,24,0,0,0,0,0,0,0,1,1,,,,,,,0,0,From elsewhere,16,2.7725887,66,4.189655,94,4.543295,91,4.5108595,29,3.3672957,74,4.304065,23,3.1354942,25,3.218876,76,4.3307333,41,3.713572,33,3.4965076,28,3.3322046,44,3.7841897,55,4.0073333,47,3.8501475,33,3.4965076,20,2.9957323,0,2,2,1,1,1,1,1,2,0,,,,,,14.25,2.6741486,18,1,0,5,0,0,2.904165,0.22314355,-1.3862944,1.658228,-1.3862944,-1.3862944,23,1,0,3.146305,0.22314355,-1.3862944,,,,,,,,,,,Female,1,0,0,0,30,0,0,0,0,1,,,,,,,,,,,,,,0,1,1,0,0,1,108,1,1,1,1,0,1,0,1,3500,831.025,6.72266,0,0,0,1,0,1,4,0,1,0,0,0,0,0,0,0,1,0.5,0.25,0,1,0,0,1,1,0,0,0
35,1,31,1,0,,,,Non-slum,Dhaka City Corporation,265.95746,0,0,Yes,0,1,,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10000,10000,9.2103405,0,0,1,0,0,0,1,0,10,1,94,0,0,9,0,20,,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,From elsewhere,18,2.8903718,97,4.574711,98,4.5849676,16,2.7725887,62,4.1271343,3,1.0986123,0,,95,4.553877,4,1.3862944,0,,4,1.3862944,0,,47,3.8501475,41,3.713572,1,0,51,3.9318256,19,2.944439,,,,1,1,1,,,1,0,,,,,,0.5,-0.2876821,9,0,13.5,1.5,0,0,2.2246234,-1.3862944,2.621039,0.5596158,-1.3862944,-1.3862944,8.5,15.5,0,2.1690538,2.7568405,-1.3862944,,,,,,,,,,,Male,1,0,0,0,40,0,1,0,0,0,,,,,,,,,,,,,,0,1,1,0,1,0,120,1,1,1,1,0,1,0,1,2500,1068.64,6.974142,0,0,0,1,0,1,4,1,0,0,0,1,0,1,0,0,0,0.25,0.75,0.25,0,0,1,0,1,1,0,0
36,2,1,1,8000,,,,Non-slum,Dhaka City Corporation,880.0716,0,0,Yes,0,1,,,,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,8000,8666.667,9.06724,0,1,0,1,0,0,0,,5,1,318.75165,1,0,1,0,30,,24,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,1,From Dhaka zilla,5,1.609438,77,4.3438053,32,3.465736,5,1.609438,98,4.5849676,34,3.5263605,1,0,97,4.574711,40,3.6888795,18,2.8903718,5,1.609438,5,1.609438,72,4.276666,76,4.3307333,30,3.4011974,21,3.0445225,9,2.1972246,,,,1,1,1,,,1,0,,,,,,0,-1.3862944,10.5,0,13.5,0,0,0,2.3749058,-1.3862944,2.621039,-1.3862944,-1.3862944,-1.3862944,16,8,0,2.7880929,2.1102133,-1.3862944,1,0,0,1,0,1,0,0,1,0,Male,1,0,0,0,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,128,1,0,1,1,0,1,0,1,6000,873.34,6.772325,0,0,0,1,0,1,5,0,0,0,1,1,0,1,0,0,0,0.4,0.2,0.4,0,1,0,1,1,0,0,0
37,2,1,2,,1500,500,,Non-slum,Dhaka City Corporation,880.0716,0,0,Yes,1,0,,,,0,0,1,0,0,0,0,,,,,0,0,0,1,0,,1500,7.3132205,1,0,0,1,0,0,0,,,1,120,1,1,3,0,17,2,0,0,1,5,0,0,1,0,0,1,0,0,0,0,1,0,0,0,From elsewhere,56,4.0253515,98,4.5849676,83,4.4188404,91,4.5108595,57,4.0430512,50,3.912023,12,2.4849067,84,4.4308167,83,4.4188404,27,3.295837,42,3.7376697,2,0.6931472,68,4.2195077,22,3.0910425,87,4.465908,87,4.465908,83,4.4188404,0,3,3,1,2,1,1,1,5,0,,,,,,0.75,0,12.25,4,1.75,5.5,0.5,0,2.5257287,1.446919,0.6931472,1.7491999,-0.2876821,-1.3862944,24,0,0,3.1884167,-1.3862944,-1.3862944,,,,,,,,,,,Female,0,1,0,0,32,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,2,1,0,0,1,128,1,0,1,1,0,1,0,1,6000,873.34,6.772325,0,0,0,1,0,1,5,0,0,0,1,1,0,1,0,0,0,0.4,0.2,0.4,0,1,0,1,1,0,0,0
38,2,3,1,,30000,0,"Yes, formal (title deed)",Non-slum,Dhaka City Corporation,880.0716,1,4,Yes,1,0,,,,0,0,1,0,0,0,0,,,,,0,0,0,1,0,,30000,10.308952,1,0,0,1,0,0,0,,,1,318.75165,0,0,6,0,20,,0,0,0,0,0,0,0,0,1,1,,,,,,,0,0,From elsewhere,31,3.4339871,48,3.871201,29,3.3672957,77,4.3438053,91,4.5108595,27,3.295837,82,4.406719,97,4.574711,94,4.543295,38,3.637586,62,4.1271343,88,4.477337,94,4.543295,71,4.26268,34,3.5263605,40,3.6888795,26,3.2580965,,,,1,1,1,,,3,1,1,1,0,0,0,0,-1.3862944,14.25,1.5,8.25,0,0,0,2.6741486,0.5596158,2.1400661,-1.3862944,-1.3862944,-1.3862944,23.25,0.75,0,3.1570003,0,-1.3862944,1,1,0,0,0,1,1,0,0,0,Male,1,0,0,0,62,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2,0,0,0,1,162,1,0,1,1,1,0,0,,0,1606.8,7.382,0,0,0,0,1,1,6,0,0,0,1,1,0,1,0,0,0,1,0.6666667,0.5,0,0,1,0,1,1,0,1
39,2,3,2,,,,,Non-slum,Dhaka City Corporation,880.0716,0,0,Yes,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,1,12,1,16,,24,500,0,7,0,0,1,0,0,1,0,0,1,0,0,0,0,0,From elsewhere,28,3.3322046,67,4.204693,100,4.6051702,8,2.0794415,92,4.5217886,6,1.7917595,0,,100,4.6051702,44,3.7841897,6,1.7917595,4,1.3862944,85,4.4426513,96,4.564348,100,4.6051702,27,3.295837,99,4.59512,11,2.3978953,0,3,3,1,2,1,0,0,5,1,1,1,0,1,1,0,-1.3862944,16.25,4.5,0,3.25,0,0,2.8033605,1.5581446,-1.3862944,1.2527629,-1.3862944,-1.3862944,24,0,0,3.1884167,-1.3862944,-1.3862944,0,0,0,0,0,0,0,0,0,0,Female,0,1,0,0,25,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2,0,0,0,1,162,1,0,1,1,1,0,0,,0,1606.8,7.382,0,0,0,0,1,1,6,0,0,0,1,1,0,1,0,0,0,1,0.6666667,0.5,0,0,1,0,1,1,0,1
40,2,4,1,0,,,No,Non-slum,Dhaka City Corporation,880.0716,1,2,Yes,0,1,,,,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,6000,6000,8.699514,0,0,1,0,0,1,0,40,25,1,6,0,0,12,1,22,,24,0,7,9,0,0,0,0,1,1,,,,,,,0,0,From elsewhere,35,3.5553482,74,4.304065,61,4.1108737,12,2.4849067,28,3.3322046,6,1.7917595,20,2.9957323,98,4.5849676,79,4.3694477,48,3.871201,16,2.7725887,3,1.0986123,84,4.4308167,95,4.553877,65,4.1743875,73,4.2904596,62,4.1271343,,,,1,1,1,,,1,1,1,1,1,1,1,0,-1.3862944,12.75,3,8.25,0,0,0,2.5649493,1.178655,2.1400661,-1.3862944,-1.3862944,-1.3862944,15.75,0,8.25,2.7725887,-1.3862944,2.1400661,,,,,,,,,,,Male,1,0,0,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,1,1,0,0,1,72,1,0,1,1,1,0,0,,0,1870.0933,7.5337434,0,0,0,0,1,1,3,0,0,0,1,1,0,1,0,0,0,0.6666667,0.6666667,0.33333334,0,0,1,0,1,0,0,1
41,2,4,2,,,,,Non-slum,Dhaka City Corporation,880.0716,1,7,No,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,21,1,18,1,0,0,8,5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,From Dhaka zilla,42,3.7376697,60,4.0943446,16,2.7725887,56,4.0253515,99,4.59512,3,1.0986123,11,2.3978953,0,,0,,0,,1,0,5,1.609438,2,0.6931472,0,,2,0.6931472,43,3.7612002,51,3.9318256,0,3,3,1,1,3,2,2,2,0,,,,,,0.5,-0.2876821,16.5,2,0,4.25,1.25,0,2.8183982,0.8109302,-1.3862944,1.5040774,0.4054651,-1.3862944,24,0,0,3.1884167,-1.3862944,-1.3862944,,,,,,,,,,,Female,0,1,0,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,1,1,0,0,1,72,1,0,1,1,1,0,0,,0,1870.0933,7.5337434,0,0,0,0,1,1,3,0,0,0,1,1,0,1,0,0,0,0.6666667,0.6666667,0.33333334,0,0,1,0,1,0,0,1
42,2,5,1,,9000,0,,Non-slum,Dhaka City Corporation,880.0716,0,0,Yes,1,0,,,,0,0,1,0,0,0,0,,,,,0,0,0,1,0,,9000,9.1049795,0,0,1,1,0,0,0,,15,1,216,1,0,16,1,23,,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,From Dhaka zilla,67,4.204693,61,4.1108737,98,4.5849676,78,4.356709,40,3.6888795,66,4.189655,38,3.637586,100,4.6051702,96,4.564348,31,3.4339871,77,4.3438053,33,3.4965076,99,4.59512,100,4.6051702,16,2.7725887,88,4.477337,69,4.2341065,,,,1,1,1,,,1,0,,,,,,0.75,0,13,0,11,0,0,0,2.5839975,-1.3862944,2.4203682,-1.3862944,-1.3862944,-1.3862944,10.75,0,13.25,2.3978953,-1.3862944,2.6026897,1,1,0,0,0,1,1,0,0,0,Male,1,0,0,0,28,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,108,1,0,1,1,1,0,0,,0,1487.45,7.3048186,0,0,0,0,1,1,4,0,0,0,1,1,0,1,0,0,0,0.75,0.25,0.25,1,0,0,0,1,0,0,0
43,2,5,2,,,,,Non-slum,Dhaka City Corporation,880.0716,0,0,Yes,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,1,150,0,0,5,0,0,0,0,1,1,,,,,,,0,0,From elsewhere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,3,1,1,1,0,0,2,1,1,1,1,1,1,3,1.178655,11.5,8,0,1.75,1.5,1.25,2.4638534,2.1102133,-1.3862944,0.6931472,0.5596158,0.4054651,22.75,0,1.25,3.1354942,-1.3862944,0.4054651,,,,,,,,,,,Female,0,1,0,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,1,1,0,0,1,108,1,0,1,1,1,0,0,,0,1487.45,7.3048186,0,0,0,0,1,1,4,0,0,0,1,1,0,1,0,0,0,0.75,0.25,0.25,1,0,0,0,1,0,0,0
44,2,6,1,0,,,,Non-slum,Dhaka City Corporation,880.0716,0,0,Yes,0,1,,,,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,30000,30000,10.308952,0,1,0,1,0,0,0,,10,1,252,1,0,0,0,25,,24,0,0,0,0,0,0,0,1,1,,,,,,,0,0,From elsewhere,34,3.5263605,84,4.4308167,61,4.1108737,18,2.8903718,80,4.3820267,36,3.583519,58,4.060443,2,0.6931472,45,3.8066626,20,2.9957323,1,0,39,3.6635616,40,3.6888795,0,,9,2.1972246,24,3.1780539,36,3.583519,,,,1,1,1,,,1,0,,,,,,0,-1.3862944,11.5,3,9.5,0,0,0,2.4638534,1.178655,2.2772672,-1.3862944,-1.3862944,-1.3862944,14.5,9.5,0,2.6912432,2.2772672,-1.3862944,,,,,,,,,,,Male,1,0,0,0,55,0,1,0,0,0,,,,,,,,,,,,,,0,2,1,0,0,1,133.5,1,0,1,1,0,1,0,1,8000,197.385,5.2851562,1,0,0,0,0,0,4,1,0,0,0,1,0,1,0,0,0,0.75,0.75,0.5,1,0,0,0,1,1,0,0
